Level	Rule Name	Subject	Property	Value
WARN	missing_definition	CLO:0001458	IAO:0000115		
WARN	missing_definition	CLO:0001459	IAO:0000115		
WARN	missing_definition	CLO:0001460	IAO:0000115		
WARN	missing_definition	CLO:0001461	IAO:0000115		
WARN	missing_definition	CLO:0001462	IAO:0000115		
WARN	missing_definition	CLO:0001463	IAO:0000115		
WARN	missing_definition	CLO:0001464	IAO:0000115		
WARN	missing_definition	CLO:0001465	IAO:0000115		
WARN	missing_definition	CLO:0001466	IAO:0000115		
WARN	missing_definition	CLO:0001467	IAO:0000115		
WARN	missing_definition	CLO:0001468	IAO:0000115		
WARN	missing_definition	CLO:0001469	IAO:0000115		
WARN	missing_definition	CLO:0001470	IAO:0000115		
WARN	missing_definition	CLO:0001471	IAO:0000115		
WARN	missing_definition	CLO:0001472	IAO:0000115		
WARN	missing_definition	CLO:0001473	IAO:0000115		
WARN	missing_definition	CLO:0001474	IAO:0000115		
WARN	missing_definition	CLO:0001475	IAO:0000115		
WARN	missing_definition	CLO:0001476	IAO:0000115		
WARN	missing_definition	CLO:0001477	IAO:0000115		
WARN	missing_definition	CLO:0001478	IAO:0000115		
WARN	missing_definition	CLO:0001479	IAO:0000115		
WARN	missing_definition	CLO:0001480	IAO:0000115		
WARN	missing_definition	CLO:0001481	IAO:0000115		
WARN	missing_definition	CLO:0001482	IAO:0000115		
WARN	missing_definition	CLO:0001483	IAO:0000115		
WARN	missing_definition	CLO:0001484	IAO:0000115		
WARN	missing_definition	CLO:0001485	IAO:0000115		
WARN	missing_definition	CLO:0001486	IAO:0000115		
WARN	missing_definition	CLO:0001487	IAO:0000115		
WARN	missing_definition	CLO:0001488	IAO:0000115		
WARN	missing_definition	CLO:0001489	IAO:0000115		
WARN	missing_definition	CLO:0001490	IAO:0000115		
WARN	missing_definition	CLO:0001491	IAO:0000115		
WARN	missing_definition	CLO:0001492	IAO:0000115		
WARN	missing_definition	CLO:0001493	IAO:0000115		
WARN	missing_definition	CLO:0001494	IAO:0000115		
WARN	missing_definition	CLO:0001495	IAO:0000115		
WARN	missing_definition	CLO:0001496	IAO:0000115		
WARN	missing_definition	CLO:0001497	IAO:0000115		
WARN	missing_definition	CLO:0001498	IAO:0000115		
WARN	missing_definition	CLO:0001499	IAO:0000115		
WARN	missing_definition	CLO:0001500	IAO:0000115		
WARN	missing_definition	CLO:0001501	IAO:0000115		
WARN	missing_definition	CLO:0001502	IAO:0000115		
WARN	missing_definition	CLO:0001503	IAO:0000115		
WARN	missing_definition	CLO:0001504	IAO:0000115		
WARN	missing_definition	CLO:0001505	IAO:0000115		
WARN	missing_definition	CLO:0001506	IAO:0000115		
WARN	missing_definition	CLO:0001507	IAO:0000115		
WARN	missing_definition	CLO:0001508	IAO:0000115		
WARN	missing_definition	CLO:0001509	IAO:0000115		
WARN	missing_definition	CLO:0001510	IAO:0000115		
WARN	missing_definition	CLO:0001511	IAO:0000115		
WARN	missing_definition	CLO:0001512	IAO:0000115		
WARN	missing_definition	CLO:0001513	IAO:0000115		
WARN	missing_definition	CLO:0001514	IAO:0000115		
WARN	missing_definition	CLO:0001515	IAO:0000115		
WARN	missing_definition	CLO:0001516	IAO:0000115		
WARN	missing_definition	CLO:0001517	IAO:0000115		
WARN	missing_definition	CLO:0001518	IAO:0000115		
WARN	missing_definition	CLO:0001519	IAO:0000115		
WARN	missing_definition	CLO:0001520	IAO:0000115		
WARN	missing_definition	CLO:0001521	IAO:0000115		
WARN	missing_definition	CLO:0001522	IAO:0000115		
WARN	missing_definition	CLO:0001523	IAO:0000115		
WARN	missing_definition	CLO:0001524	IAO:0000115		
WARN	missing_definition	CLO:0001525	IAO:0000115		
WARN	missing_definition	CLO:0001526	IAO:0000115		
WARN	missing_definition	CLO:0001527	IAO:0000115		
WARN	missing_definition	CLO:0001528	IAO:0000115		
WARN	missing_definition	CLO:0001529	IAO:0000115		
WARN	missing_definition	CLO:0001530	IAO:0000115		
WARN	missing_definition	CLO:0001531	IAO:0000115		
WARN	missing_definition	CLO:0001532	IAO:0000115		
WARN	missing_definition	CLO:0001533	IAO:0000115		
WARN	missing_definition	CLO:0001534	IAO:0000115		
WARN	missing_definition	CLO:0001535	IAO:0000115		
WARN	missing_definition	CLO:0001536	IAO:0000115		
WARN	missing_definition	CLO:0001537	IAO:0000115		
WARN	missing_definition	CLO:0001538	IAO:0000115		
WARN	missing_definition	CLO:0001539	IAO:0000115		
WARN	missing_definition	CLO:0001540	IAO:0000115		
WARN	missing_definition	CLO:0001541	IAO:0000115		
WARN	missing_definition	CLO:0001542	IAO:0000115		
WARN	missing_definition	CLO:0001543	IAO:0000115		
WARN	missing_definition	CLO:0001544	IAO:0000115		
WARN	missing_definition	CLO:0001545	IAO:0000115		
WARN	missing_definition	CLO:0001546	IAO:0000115		
WARN	missing_definition	CLO:0001547	IAO:0000115		
WARN	missing_definition	CLO:0001548	IAO:0000115		
WARN	missing_definition	CLO:0001549	IAO:0000115		
WARN	missing_definition	CLO:0001550	IAO:0000115		
WARN	missing_definition	CLO:0001551	IAO:0000115		
WARN	missing_definition	CLO:0001552	IAO:0000115		
WARN	missing_definition	CLO:0001553	IAO:0000115		
WARN	missing_definition	CLO:0001554	IAO:0000115		
WARN	missing_definition	CLO:0001555	IAO:0000115		
WARN	missing_definition	CLO:0001556	IAO:0000115		
WARN	missing_definition	CLO:0001557	IAO:0000115		
WARN	missing_definition	CLO:0001558	IAO:0000115		
WARN	missing_definition	CLO:0001559	IAO:0000115		
WARN	missing_definition	CLO:0001560	IAO:0000115		
WARN	missing_definition	CLO:0001561	IAO:0000115		
WARN	missing_definition	CLO:0001562	IAO:0000115		
WARN	missing_definition	CLO:0001563	IAO:0000115		
WARN	missing_definition	CLO:0001564	IAO:0000115		
WARN	missing_definition	CLO:0001565	IAO:0000115		
WARN	missing_definition	CLO:0001566	IAO:0000115		
WARN	missing_definition	CLO:0001567	IAO:0000115		
WARN	missing_definition	CLO:0001568	IAO:0000115		
WARN	missing_definition	CLO:0001569	IAO:0000115		
WARN	missing_definition	CLO:0001570	IAO:0000115		
WARN	missing_definition	CLO:0001571	IAO:0000115		
WARN	missing_definition	CLO:0001572	IAO:0000115		
WARN	missing_definition	CLO:0001573	IAO:0000115		
WARN	missing_definition	CLO:0001574	IAO:0000115		
WARN	missing_definition	CLO:0001575	IAO:0000115		
WARN	missing_definition	CLO:0001576	IAO:0000115		
WARN	missing_definition	CLO:0001577	IAO:0000115		
WARN	missing_definition	CLO:0001578	IAO:0000115		
WARN	missing_definition	CLO:0001579	IAO:0000115		
WARN	missing_definition	CLO:0001580	IAO:0000115		
WARN	missing_definition	CLO:0001581	IAO:0000115		
WARN	missing_definition	CLO:0001582	IAO:0000115		
WARN	missing_definition	CLO:0001583	IAO:0000115		
WARN	missing_definition	CLO:0001584	IAO:0000115		
WARN	missing_definition	CLO:0001585	IAO:0000115		
WARN	missing_definition	CLO:0001586	IAO:0000115		
WARN	missing_definition	CLO:0001587	IAO:0000115		
WARN	missing_definition	CLO:0001588	IAO:0000115		
WARN	missing_definition	CLO:0001589	IAO:0000115		
WARN	missing_definition	CLO:0001590	IAO:0000115		
WARN	missing_definition	CLO:0001591	IAO:0000115		
WARN	missing_definition	CLO:0001592	IAO:0000115		
WARN	missing_definition	CLO:0001593	IAO:0000115		
WARN	missing_definition	CLO:0001594	IAO:0000115		
WARN	missing_definition	CLO:0001595	IAO:0000115		
WARN	missing_definition	CLO:0001596	IAO:0000115		
WARN	missing_definition	CLO:0001597	IAO:0000115		
WARN	missing_definition	CLO:0001598	IAO:0000115		
WARN	missing_definition	CLO:0001599	IAO:0000115		
WARN	missing_definition	CLO:0001600	IAO:0000115		
WARN	missing_definition	CLO:0001601	IAO:0000115		
WARN	missing_definition	CLO:0001602	IAO:0000115		
WARN	missing_definition	CLO:0001603	IAO:0000115		
WARN	missing_definition	CLO:0001604	IAO:0000115		
WARN	missing_definition	CLO:0001605	IAO:0000115		
WARN	missing_definition	CLO:0001606	IAO:0000115		
WARN	missing_definition	CLO:0001607	IAO:0000115		
WARN	missing_definition	CLO:0001608	IAO:0000115		
WARN	missing_definition	CLO:0001609	IAO:0000115		
WARN	missing_definition	CLO:0001610	IAO:0000115		
WARN	missing_definition	CLO:0001611	IAO:0000115		
WARN	missing_definition	CLO:0001612	IAO:0000115		
WARN	missing_definition	CLO:0001613	IAO:0000115		
WARN	missing_definition	CLO:0001614	IAO:0000115		
WARN	missing_definition	CLO:0001615	IAO:0000115		
WARN	missing_definition	CLO:0001616	IAO:0000115		
WARN	missing_definition	CLO:0001617	IAO:0000115		
WARN	missing_definition	CLO:0001618	IAO:0000115		
WARN	missing_definition	CLO:0001619	IAO:0000115		
WARN	missing_definition	CLO:0001620	IAO:0000115		
WARN	missing_definition	CLO:0001621	IAO:0000115		
WARN	missing_definition	CLO:0001622	IAO:0000115		
WARN	missing_definition	CLO:0001623	IAO:0000115		
WARN	missing_definition	CLO:0001624	IAO:0000115		
WARN	missing_definition	CLO:0001625	IAO:0000115		
WARN	missing_definition	CLO:0001626	IAO:0000115		
WARN	missing_definition	CLO:0001627	IAO:0000115		
WARN	missing_definition	CLO:0001628	IAO:0000115		
WARN	missing_definition	CLO:0001629	IAO:0000115		
WARN	missing_definition	CLO:0001630	IAO:0000115		
WARN	missing_definition	CLO:0001631	IAO:0000115		
WARN	missing_definition	CLO:0001632	IAO:0000115		
WARN	missing_definition	CLO:0001633	IAO:0000115		
WARN	missing_definition	CLO:0001634	IAO:0000115		
WARN	missing_definition	CLO:0001635	IAO:0000115		
WARN	missing_definition	CLO:0001636	IAO:0000115		
WARN	missing_definition	CLO:0001637	IAO:0000115		
WARN	missing_definition	CLO:0001638	IAO:0000115		
WARN	missing_definition	CLO:0001639	IAO:0000115		
WARN	missing_definition	CLO:0001640	IAO:0000115		
WARN	missing_definition	CLO:0001641	IAO:0000115		
WARN	missing_definition	CLO:0001642	IAO:0000115		
WARN	missing_definition	CLO:0001643	IAO:0000115		
WARN	missing_definition	CLO:0001644	IAO:0000115		
WARN	missing_definition	CLO:0001645	IAO:0000115		
WARN	missing_definition	CLO:0001646	IAO:0000115		
WARN	missing_definition	CLO:0001647	IAO:0000115		
WARN	missing_definition	CLO:0001648	IAO:0000115		
WARN	missing_definition	CLO:0001649	IAO:0000115		
WARN	missing_definition	CLO:0001650	IAO:0000115		
WARN	missing_definition	CLO:0001651	IAO:0000115		
WARN	missing_definition	CLO:0001652	IAO:0000115		
WARN	missing_definition	CLO:0001653	IAO:0000115		
WARN	missing_definition	CLO:0001654	IAO:0000115		
WARN	missing_definition	CLO:0001655	IAO:0000115		
WARN	missing_definition	CLO:0001656	IAO:0000115		
WARN	missing_definition	CLO:0001657	IAO:0000115		
WARN	missing_definition	CLO:0001658	IAO:0000115		
WARN	missing_definition	CLO:0001659	IAO:0000115		
WARN	missing_definition	CLO:0001660	IAO:0000115		
WARN	missing_definition	CLO:0001661	IAO:0000115		
WARN	missing_definition	CLO:0001662	IAO:0000115		
WARN	missing_definition	CLO:0001663	IAO:0000115		
WARN	missing_definition	CLO:0001664	IAO:0000115		
WARN	missing_definition	CLO:0001665	IAO:0000115		
WARN	missing_definition	CLO:0001666	IAO:0000115		
WARN	missing_definition	CLO:0001667	IAO:0000115		
WARN	missing_definition	CLO:0001668	IAO:0000115		
WARN	missing_definition	CLO:0001669	IAO:0000115		
WARN	missing_definition	CLO:0001670	IAO:0000115		
WARN	missing_definition	CLO:0001671	IAO:0000115		
WARN	missing_definition	CLO:0001672	IAO:0000115		
WARN	missing_definition	CLO:0001673	IAO:0000115		
WARN	missing_definition	CLO:0001674	IAO:0000115		
WARN	missing_definition	CLO:0001675	IAO:0000115		
WARN	missing_definition	CLO:0001676	IAO:0000115		
WARN	missing_definition	CLO:0001677	IAO:0000115		
WARN	missing_definition	CLO:0001678	IAO:0000115		
WARN	missing_definition	CLO:0001679	IAO:0000115		
WARN	missing_definition	CLO:0001680	IAO:0000115		
WARN	missing_definition	CLO:0001681	IAO:0000115		
WARN	missing_definition	CLO:0001682	IAO:0000115		
WARN	missing_definition	CLO:0001683	IAO:0000115		
WARN	missing_definition	CLO:0001684	IAO:0000115		
WARN	missing_definition	CLO:0001685	IAO:0000115		
WARN	missing_definition	CLO:0001686	IAO:0000115		
WARN	missing_definition	CLO:0001687	IAO:0000115		
WARN	missing_definition	CLO:0001688	IAO:0000115		
WARN	missing_definition	CLO:0001689	IAO:0000115		
WARN	missing_definition	CLO:0001690	IAO:0000115		
WARN	missing_definition	CLO:0001691	IAO:0000115		
WARN	missing_definition	CLO:0001692	IAO:0000115		
WARN	missing_definition	CLO:0001693	IAO:0000115		
WARN	missing_definition	CLO:0001694	IAO:0000115		
WARN	missing_definition	CLO:0001695	IAO:0000115		
WARN	missing_definition	CLO:0001696	IAO:0000115		
WARN	missing_definition	CLO:0001697	IAO:0000115		
WARN	missing_definition	CLO:0001698	IAO:0000115		
WARN	missing_definition	CLO:0001699	IAO:0000115		
WARN	missing_definition	CLO:0001700	IAO:0000115		
WARN	missing_definition	CLO:0001701	IAO:0000115		
WARN	missing_definition	CLO:0001702	IAO:0000115		
WARN	missing_definition	CLO:0001703	IAO:0000115		
WARN	missing_definition	CLO:0001704	IAO:0000115		
WARN	missing_definition	CLO:0001705	IAO:0000115		
WARN	missing_definition	CLO:0001706	IAO:0000115		
WARN	missing_definition	CLO:0001707	IAO:0000115		
WARN	missing_definition	CLO:0001708	IAO:0000115		
WARN	missing_definition	CLO:0001709	IAO:0000115		
WARN	missing_definition	CLO:0001710	IAO:0000115		
WARN	missing_definition	CLO:0001711	IAO:0000115		
WARN	missing_definition	CLO:0001712	IAO:0000115		
WARN	missing_definition	CLO:0001713	IAO:0000115		
WARN	missing_definition	CLO:0001714	IAO:0000115		
WARN	missing_definition	CLO:0001715	IAO:0000115		
WARN	missing_definition	CLO:0001716	IAO:0000115		
WARN	missing_definition	CLO:0001717	IAO:0000115		
WARN	missing_definition	CLO:0001718	IAO:0000115		
WARN	missing_definition	CLO:0001719	IAO:0000115		
WARN	missing_definition	CLO:0001720	IAO:0000115		
WARN	missing_definition	CLO:0001721	IAO:0000115		
WARN	missing_definition	CLO:0001722	IAO:0000115		
WARN	missing_definition	CLO:0001723	IAO:0000115		
WARN	missing_definition	CLO:0001724	IAO:0000115		
WARN	missing_definition	CLO:0001725	IAO:0000115		
WARN	missing_definition	CLO:0001726	IAO:0000115		
WARN	missing_definition	CLO:0001727	IAO:0000115		
WARN	missing_definition	CLO:0001728	IAO:0000115		
WARN	missing_definition	CLO:0001729	IAO:0000115		
WARN	missing_definition	CLO:0001730	IAO:0000115		
WARN	missing_definition	CLO:0001731	IAO:0000115		
WARN	missing_definition	CLO:0001732	IAO:0000115		
WARN	missing_definition	CLO:0001733	IAO:0000115		
WARN	missing_definition	CLO:0001734	IAO:0000115		
WARN	missing_definition	CLO:0001735	IAO:0000115		
WARN	missing_definition	CLO:0001736	IAO:0000115		
WARN	missing_definition	CLO:0001737	IAO:0000115		
WARN	missing_definition	CLO:0001738	IAO:0000115		
WARN	missing_definition	CLO:0001739	IAO:0000115		
WARN	missing_definition	CLO:0001740	IAO:0000115		
WARN	missing_definition	CLO:0001741	IAO:0000115		
WARN	missing_definition	CLO:0001742	IAO:0000115		
WARN	missing_definition	CLO:0001743	IAO:0000115		
WARN	missing_definition	CLO:0001744	IAO:0000115		
WARN	missing_definition	CLO:0001745	IAO:0000115		
WARN	missing_definition	CLO:0001746	IAO:0000115		
WARN	missing_definition	CLO:0001747	IAO:0000115		
WARN	missing_definition	CLO:0001748	IAO:0000115		
WARN	missing_definition	CLO:0001749	IAO:0000115		
WARN	missing_definition	CLO:0001750	IAO:0000115		
WARN	missing_definition	CLO:0001751	IAO:0000115		
WARN	missing_definition	CLO:0001752	IAO:0000115		
WARN	missing_definition	CLO:0001753	IAO:0000115		
WARN	missing_definition	CLO:0001754	IAO:0000115		
WARN	missing_definition	CLO:0001755	IAO:0000115		
WARN	missing_definition	CLO:0001756	IAO:0000115		
WARN	missing_definition	CLO:0001757	IAO:0000115		
WARN	missing_definition	CLO:0001758	IAO:0000115		
WARN	missing_definition	CLO:0001759	IAO:0000115		
WARN	missing_definition	CLO:0001760	IAO:0000115		
WARN	missing_definition	CLO:0001761	IAO:0000115		
WARN	missing_definition	CLO:0001762	IAO:0000115		
WARN	missing_definition	CLO:0001763	IAO:0000115		
WARN	missing_definition	CLO:0001764	IAO:0000115		
WARN	missing_definition	CLO:0001765	IAO:0000115		
WARN	missing_definition	CLO:0001766	IAO:0000115		
WARN	missing_definition	CLO:0001767	IAO:0000115		
WARN	missing_definition	CLO:0001768	IAO:0000115		
WARN	missing_definition	CLO:0001769	IAO:0000115		
WARN	missing_definition	CLO:0001770	IAO:0000115		
WARN	missing_definition	CLO:0001771	IAO:0000115		
WARN	missing_definition	CLO:0001772	IAO:0000115		
WARN	missing_definition	CLO:0001773	IAO:0000115		
WARN	missing_definition	CLO:0001774	IAO:0000115		
WARN	missing_definition	CLO:0001775	IAO:0000115		
WARN	missing_definition	CLO:0001776	IAO:0000115		
WARN	missing_definition	CLO:0001777	IAO:0000115		
WARN	missing_definition	CLO:0001778	IAO:0000115		
WARN	missing_definition	CLO:0001779	IAO:0000115		
WARN	missing_definition	CLO:0001780	IAO:0000115		
WARN	missing_definition	CLO:0001781	IAO:0000115		
WARN	missing_definition	CLO:0001782	IAO:0000115		
WARN	missing_definition	CLO:0001783	IAO:0000115		
WARN	missing_definition	CLO:0001784	IAO:0000115		
WARN	missing_definition	CLO:0001785	IAO:0000115		
WARN	missing_definition	CLO:0001786	IAO:0000115		
WARN	missing_definition	CLO:0001787	IAO:0000115		
WARN	missing_definition	CLO:0001788	IAO:0000115		
WARN	missing_definition	CLO:0001789	IAO:0000115		
WARN	missing_definition	CLO:0001790	IAO:0000115		
WARN	missing_definition	CLO:0001791	IAO:0000115		
WARN	missing_definition	CLO:0001792	IAO:0000115		
WARN	missing_definition	CLO:0001793	IAO:0000115		
WARN	missing_definition	CLO:0001794	IAO:0000115		
WARN	missing_definition	CLO:0001795	IAO:0000115		
WARN	missing_definition	CLO:0001796	IAO:0000115		
WARN	missing_definition	CLO:0001797	IAO:0000115		
WARN	missing_definition	CLO:0001798	IAO:0000115		
WARN	missing_definition	CLO:0001799	IAO:0000115		
WARN	missing_definition	CLO:0001800	IAO:0000115		
WARN	missing_definition	CLO:0001801	IAO:0000115		
WARN	missing_definition	CLO:0001802	IAO:0000115		
WARN	missing_definition	CLO:0001803	IAO:0000115		
WARN	missing_definition	CLO:0001804	IAO:0000115		
WARN	missing_definition	CLO:0001805	IAO:0000115		
WARN	missing_definition	CLO:0001806	IAO:0000115		
WARN	missing_definition	CLO:0001807	IAO:0000115		
WARN	missing_definition	CLO:0001808	IAO:0000115		
WARN	missing_definition	CLO:0001809	IAO:0000115		
WARN	missing_definition	CLO:0001810	IAO:0000115		
WARN	missing_definition	CLO:0001811	IAO:0000115		
WARN	missing_definition	CLO:0001812	IAO:0000115		
WARN	missing_definition	CLO:0001813	IAO:0000115		
WARN	missing_definition	CLO:0001814	IAO:0000115		
WARN	missing_definition	CLO:0001815	IAO:0000115		
WARN	missing_definition	CLO:0001816	IAO:0000115		
WARN	missing_definition	CLO:0001817	IAO:0000115		
WARN	missing_definition	CLO:0001818	IAO:0000115		
WARN	missing_definition	CLO:0001819	IAO:0000115		
WARN	missing_definition	CLO:0001820	IAO:0000115		
WARN	missing_definition	CLO:0001821	IAO:0000115		
WARN	missing_definition	CLO:0001822	IAO:0000115		
WARN	missing_definition	CLO:0001823	IAO:0000115		
WARN	missing_definition	CLO:0001824	IAO:0000115		
WARN	missing_definition	CLO:0001825	IAO:0000115		
WARN	missing_definition	CLO:0001826	IAO:0000115		
WARN	missing_definition	CLO:0001827	IAO:0000115		
WARN	missing_definition	CLO:0001828	IAO:0000115		
WARN	missing_definition	CLO:0001829	IAO:0000115		
WARN	missing_definition	CLO:0001830	IAO:0000115		
WARN	missing_definition	CLO:0001831	IAO:0000115		
WARN	missing_definition	CLO:0001832	IAO:0000115		
WARN	missing_definition	CLO:0001833	IAO:0000115		
WARN	missing_definition	CLO:0001834	IAO:0000115		
WARN	missing_definition	CLO:0001835	IAO:0000115		
WARN	missing_definition	CLO:0001836	IAO:0000115		
WARN	missing_definition	CLO:0001837	IAO:0000115		
WARN	missing_definition	CLO:0001838	IAO:0000115		
WARN	missing_definition	CLO:0001839	IAO:0000115		
WARN	missing_definition	CLO:0001840	IAO:0000115		
WARN	missing_definition	CLO:0001841	IAO:0000115		
WARN	missing_definition	CLO:0001842	IAO:0000115		
WARN	missing_definition	CLO:0001843	IAO:0000115		
WARN	missing_definition	CLO:0001844	IAO:0000115		
WARN	missing_definition	CLO:0001845	IAO:0000115		
WARN	missing_definition	CLO:0001846	IAO:0000115		
WARN	missing_definition	CLO:0001847	IAO:0000115		
WARN	missing_definition	CLO:0001848	IAO:0000115		
WARN	missing_definition	CLO:0001849	IAO:0000115		
WARN	missing_definition	CLO:0001850	IAO:0000115		
WARN	missing_definition	CLO:0001851	IAO:0000115		
WARN	missing_definition	CLO:0001852	IAO:0000115		
WARN	missing_definition	CLO:0001853	IAO:0000115		
WARN	missing_definition	CLO:0001854	IAO:0000115		
WARN	missing_definition	CLO:0001855	IAO:0000115		
WARN	missing_definition	CLO:0001856	IAO:0000115		
WARN	missing_definition	CLO:0001857	IAO:0000115		
WARN	missing_definition	CLO:0001858	IAO:0000115		
WARN	missing_definition	CLO:0001859	IAO:0000115		
WARN	missing_definition	CLO:0001860	IAO:0000115		
WARN	missing_definition	CLO:0001861	IAO:0000115		
WARN	missing_definition	CLO:0001862	IAO:0000115		
WARN	missing_definition	CLO:0001863	IAO:0000115		
WARN	missing_definition	CLO:0001864	IAO:0000115		
WARN	missing_definition	CLO:0001865	IAO:0000115		
WARN	missing_definition	CLO:0001866	IAO:0000115		
WARN	missing_definition	CLO:0001867	IAO:0000115		
WARN	missing_definition	CLO:0001868	IAO:0000115		
WARN	missing_definition	CLO:0001869	IAO:0000115		
WARN	missing_definition	CLO:0001870	IAO:0000115		
WARN	missing_definition	CLO:0001871	IAO:0000115		
WARN	missing_definition	CLO:0001872	IAO:0000115		
WARN	missing_definition	CLO:0001873	IAO:0000115		
WARN	missing_definition	CLO:0001874	IAO:0000115		
WARN	missing_definition	CLO:0001875	IAO:0000115		
WARN	missing_definition	CLO:0001876	IAO:0000115		
WARN	missing_definition	CLO:0001877	IAO:0000115		
WARN	missing_definition	CLO:0001878	IAO:0000115		
WARN	missing_definition	CLO:0001879	IAO:0000115		
WARN	missing_definition	CLO:0001880	IAO:0000115		
WARN	missing_definition	CLO:0001881	IAO:0000115		
WARN	missing_definition	CLO:0001882	IAO:0000115		
WARN	missing_definition	CLO:0001883	IAO:0000115		
WARN	missing_definition	CLO:0001884	IAO:0000115		
WARN	missing_definition	CLO:0001885	IAO:0000115		
WARN	missing_definition	CLO:0001886	IAO:0000115		
WARN	missing_definition	CLO:0001887	IAO:0000115		
WARN	missing_definition	CLO:0001888	IAO:0000115		
WARN	missing_definition	CLO:0001889	IAO:0000115		
WARN	missing_definition	CLO:0001890	IAO:0000115		
WARN	missing_definition	CLO:0001891	IAO:0000115		
WARN	missing_definition	CLO:0001892	IAO:0000115		
WARN	missing_definition	CLO:0001893	IAO:0000115		
WARN	missing_definition	CLO:0001894	IAO:0000115		
WARN	missing_definition	CLO:0001895	IAO:0000115		
WARN	missing_definition	CLO:0001896	IAO:0000115		
WARN	missing_definition	CLO:0001897	IAO:0000115		
WARN	missing_definition	CLO:0001898	IAO:0000115		
WARN	missing_definition	CLO:0001899	IAO:0000115		
WARN	missing_definition	CLO:0001900	IAO:0000115		
WARN	missing_definition	CLO:0001901	IAO:0000115		
WARN	missing_definition	CLO:0001902	IAO:0000115		
WARN	missing_definition	CLO:0001903	IAO:0000115		
WARN	missing_definition	CLO:0001904	IAO:0000115		
WARN	missing_definition	CLO:0001905	IAO:0000115		
WARN	missing_definition	CLO:0001906	IAO:0000115		
WARN	missing_definition	CLO:0001907	IAO:0000115		
WARN	missing_definition	CLO:0001908	IAO:0000115		
WARN	missing_definition	CLO:0001909	IAO:0000115		
WARN	missing_definition	CLO:0001910	IAO:0000115		
WARN	missing_definition	CLO:0001911	IAO:0000115		
WARN	missing_definition	CLO:0001912	IAO:0000115		
WARN	missing_definition	CLO:0001913	IAO:0000115		
WARN	missing_definition	CLO:0001914	IAO:0000115		
WARN	missing_definition	CLO:0001915	IAO:0000115		
WARN	missing_definition	CLO:0001916	IAO:0000115		
WARN	missing_definition	CLO:0001917	IAO:0000115		
WARN	missing_definition	CLO:0001918	IAO:0000115		
WARN	missing_definition	CLO:0001919	IAO:0000115		
WARN	missing_definition	CLO:0001920	IAO:0000115		
WARN	missing_definition	CLO:0001921	IAO:0000115		
WARN	missing_definition	CLO:0001922	IAO:0000115		
WARN	missing_definition	CLO:0001923	IAO:0000115		
WARN	missing_definition	CLO:0001924	IAO:0000115		
WARN	missing_definition	CLO:0001925	IAO:0000115		
WARN	missing_definition	CLO:0001926	IAO:0000115		
WARN	missing_definition	CLO:0001927	IAO:0000115		
WARN	missing_definition	CLO:0001928	IAO:0000115		
WARN	missing_definition	CLO:0001929	IAO:0000115		
WARN	missing_definition	CLO:0001930	IAO:0000115		
WARN	missing_definition	CLO:0001931	IAO:0000115		
WARN	missing_definition	CLO:0001932	IAO:0000115		
WARN	missing_definition	CLO:0001933	IAO:0000115		
WARN	missing_definition	CLO:0001934	IAO:0000115		
WARN	missing_definition	CLO:0001935	IAO:0000115		
WARN	missing_definition	CLO:0001936	IAO:0000115		
WARN	missing_definition	CLO:0001937	IAO:0000115		
WARN	missing_definition	CLO:0001938	IAO:0000115		
WARN	missing_definition	CLO:0001939	IAO:0000115		
WARN	missing_definition	CLO:0001940	IAO:0000115		
WARN	missing_definition	CLO:0001941	IAO:0000115		
WARN	missing_definition	CLO:0001942	IAO:0000115		
WARN	missing_definition	CLO:0001943	IAO:0000115		
WARN	missing_definition	CLO:0001944	IAO:0000115		
WARN	missing_definition	CLO:0001945	IAO:0000115		
WARN	missing_definition	CLO:0001946	IAO:0000115		
WARN	missing_definition	CLO:0001947	IAO:0000115		
WARN	missing_definition	CLO:0001948	IAO:0000115		
WARN	missing_definition	CLO:0001949	IAO:0000115		
WARN	missing_definition	CLO:0001950	IAO:0000115		
WARN	missing_definition	CLO:0001951	IAO:0000115		
WARN	missing_definition	CLO:0001952	IAO:0000115		
WARN	missing_definition	CLO:0001953	IAO:0000115		
WARN	missing_definition	CLO:0001954	IAO:0000115		
WARN	missing_definition	CLO:0001955	IAO:0000115		
WARN	missing_definition	CLO:0001956	IAO:0000115		
WARN	missing_definition	CLO:0001957	IAO:0000115		
WARN	missing_definition	CLO:0001958	IAO:0000115		
WARN	missing_definition	CLO:0001959	IAO:0000115		
WARN	missing_definition	CLO:0001960	IAO:0000115		
WARN	missing_definition	CLO:0001961	IAO:0000115		
WARN	missing_definition	CLO:0001962	IAO:0000115		
WARN	missing_definition	CLO:0001963	IAO:0000115		
WARN	missing_definition	CLO:0001964	IAO:0000115		
WARN	missing_definition	CLO:0001965	IAO:0000115		
WARN	missing_definition	CLO:0001966	IAO:0000115		
WARN	missing_definition	CLO:0001967	IAO:0000115		
WARN	missing_definition	CLO:0001968	IAO:0000115		
WARN	missing_definition	CLO:0001969	IAO:0000115		
WARN	missing_definition	CLO:0001970	IAO:0000115		
WARN	missing_definition	CLO:0001971	IAO:0000115		
WARN	missing_definition	CLO:0001972	IAO:0000115		
WARN	missing_definition	CLO:0001973	IAO:0000115		
WARN	missing_definition	CLO:0001974	IAO:0000115		
